"full_name",equinox,q,e,i,w,om,tp,epoch,M1,K1,diameter,GM,rot_per,albedo,BV,spec_T
"     C/2013 F3 (McNaught)",J2000,2.252615171232545,.9970413488822141,85.44457782563765,18.75763373115787,266.1087019996768,2456437.757325900921,2456463.5,15.4,4.5,,,,,,
"     P/2013 G1 (Kowalski)",J2000,3.353098228334131,.5123914261751833,5.468623084856366,51.23985947365227,221.4840746059673,2456637.457430890379,2456667.5,13.4,4.5,,,,,,
"     C/2013 G2 (McNaught)",J2000,2.154122131383129,1.000176665997053,96.00196467210205,293.9121925445317,274.1125303176966,2456267.850032701913,2456436.5,13.7,4.5,,,,,,
"     C/2013 G3 (PANSTARRS)",J2000,3.852198309719482,1.000463664717419,64.67151605841789,76.49550050978054,208.1305037228386,2456976.691923220196,2456824.5,7.1,12.5,,,,,,
"     P/2013 G4 (PANSTARRS)",J2000,2.613193638282798,.4104154317501504,5.925605669212879,214.390935128071,339.7728387568012,2456333.187712669870,2456407.5,15.1,10.,,,,,,
"     C/2013 G5 (Catalina)",J2000,.9289187727550069,.9997146123853236,40.61347633650212,165.6672851179409,144.2821603657757,2456537.004461779431,2456405.5,14.3,11.25,,,,,,
"     C/2013 G6 (Lemmon)",J2000,2.048498822908568,.9947049782284707,124.0843255020043,215.6924751538695,44.5674022883934,2456498.728308244508,2456461.5,7.1,27.,,,,,,
"     C/2013 G7 (McNaught)",J2000,4.677407087165468,.997861349375547,105.1100836796873,218.2638287615662,48.40271725001593,2456735.167812750116,2456496.5,6.0,12.25,,,,,,
"     C/2013 G8 (PANSTARRS)",J2000,5.14117578638264,.998448860555856,27.61504568188224,80.16849312219385,241.0219443150382,2456611.479198384790,2456549.5,7.7,11.,,,,,,
"     C/2013 G9 (Tenagra)",J2000,5.337621413733156,1.00127208924158,146.2335950655413,204.9304395303559,35.68865956311475,2457037.111043431794,2456836.5,6.5,10.,,,,,,
"     C/2013 H1 (La Sagra)",J2000,2.646966062826507,.9854256151570497,27.089519009166,136.5811611354714,84.96986232025259,2456432.168086074808,2456430.5,7.2,22.75,,,,,,
"     C/2013 H2 (Boattini)",J2000,7.498742730262731,1.001848978233687,128.3963459785515,35.99835781719458,262.7459608900462,2456680.710539382499,2456656.5,6.6,9.,,,,,,
"     P/2013 J2 (McNaught)",J2000,2.147830211537714,.6561496960562588,15.49555983451273,37.88933525772833,289.3935088646078,2456527.498211381795,2456553.5,12.8,7.25,,,,,,
"     C/2013 J3 (McNaught)",J2000,3.988691614120003,.9979576577805536,118.2253978475814,320.9585168760608,200.7571594708771,2456346.376805592805,2456476.5,6.9,14.25,,,,,,
"     C/2013 J5 (Boattini)",J2000,4.905908854865425,1.002472252929047,136.0250004699469,19.17498704519845,256.7850237830171,2456261.536222508363,2456416.5,10.0,10.,,,,,,
"     C/2013 J6 (Catalina)",J2000,2.415721323964017,.9596335681672769,85.05491888521236,125.644530765059,68.42126376481397,2456392.064004565722,2456439.5,16.5,4.5,,,,,,
"     C/2013 K1 (Christensen)",J2000,.9482633061732122,.9881156749766993,42.34152090569845,171.3325625204554,125.9087092805298,2456442.666508388760,2456443.5,18.4,9.,,,,,,
"     C/2013 L2 (Catalina)",J2000,4.872285271080254,1.000927495460975,106.7764274290012,1.941214790786657,285.8777047762762,2456058.695511010574,2456470.5,12.3,4.5,,,,,,
"     P/2013 N3 (PANSTARRS)",J2000,3.028877492461664,.592428704053406,2.17040773111895,323.9496119664098,17.6805754675579,2456700.274146234108,2456503.5,7.4,20.5,,,,,,
"     C/2013 N4 (Borisov)",J2000,1.21040462585708,.9748028948917493,37.03527841987731,142.2807062608926,322.6099540923197,2456526.013790029098,2456550.5,12.1,5.25,,,,,,
"     P/2013 N5 (PANSTARRS)",J2000,1.823049163502036,.7319149920161367,23.24247806480001,176.2425500230491,187.7460260466454,2456475.940444120560,2456516.5,18.1,4.5,,,,,,
"     C/2013 O3 (McNaught)",J2000,3.180103545760106,.9961206628760106,102.8397411385465,337.9685167225937,276.7521142223828,2456545.486247943605,2456570.5,14.5,4.5,,,,,,
"     P/2013 P1 (PANSTARRS)",J2000,3.390237402510275,.6052286355115399,18.70201139936367,138.1088311110453,160.7951849716734,2456349.588349128290,2456525.5,14.7,4.5,,,,,,
"     C/2013 P2 (PANSTARRS)",J2000,2.834924519556432,.9989018212796867,125.5321593467803,104.9736952254173,2.028689591567995,2456705.554315705120,2456711.5,14.7,4.5,,,,,,
"     C/2013 P3 (Palomar)",J2000,8.646522003821483,1.001155944867761,93.90620443423489,177.1907140783719,177.2758079951302,2456985.458916996643,2456907.5,6.4,8.,,,,,,
"     C/2013 P4 (PANSTARRS)",J2000,5.967053042661649,.5960599293962326,4.26436714381977,113.5590275690512,256.6145609357201,2456881.892641951666,2456851.5,6.9,10.75,,,,,,
"     C/2013 PE67 (Catalina-Spacewatch)",J2000,1.84707194854103,.9668055607914965,116.7175639428231,59.48436778391407,325.9609790887851,2456635.801996149056,2456609.5,13.5,13.5,,,,,,
"     C/2013 R1 (Lovejoy)",J2000,.8118255757863039,.9984251867685469,64.04095258556559,67.16644868331953,70.71117523072714,2456649.233121745559,2456655.5,11.5,7.25,,,,,,
"     P/2013 R3 (Catalina-PANSTARRS)",J2000,2.203607000415297,.273445490363257,.898899654142198,8.238777765479609,342.6839230894403,2456509.660234808799,2456578.5,7.2,30.,,,,,,
"     P/2013 R3-A (Catalina-PANSTARRS)",J2000,2.203803514735728,.2733215443742632,.8979975018126948,8.327918120205032,342.641978077693,2456509.791156880913,2456675.5,,,,,,,,
"     P/2013 R3-B (Catalina-PANSTARRS)",J2000,2.203923267916311,.273337708801935,.8996156105825073,8.283804910825646,342.6971109316509,2456509.818851128152,2456662.5,,,,,,,,
"     C/2013 S1 (Catalina)",J2000,2.824322888207647,1.000432438530511,83.96196593199859,166.0642808247633,221.5365591426394,2456507.417701798921,2456575.5,13.5,10.,,,,,,
"     P/2013 T1 (PANSTARRS)",J2000,2.210495402199654,.6232686662257201,24.21024060655235,345.8400077174686,10.28383493653419,2456504.765248721715,2456573.5,16.6,10.,,,,,,
"     P/2013 T2 (Schwartz)",J2000,1.599620003772879,.5284963970971704,9.352147374931391,342.5217733011883,2.629851004780589,2456464.184581060979,2456596.5,14.5,13.5,,,,,,
"     C/2013 TW5 (Spacewatch)",J2000,5.830627123433017,.9869381216924474,31.40140745036839,190.3754236090685,319.7038313041371,2456887.160012244115,2456831.5,11.0,4.5,,,,,,
"     C/2013 U1 (Catalina)",J2000,2.418806648806813,.7971688952407384,23.94166080289842,143.1422029981101,211.2514316565494,2456615.224715042264,2456596.5,13.9,10.,,,,,,
"     C/2013 U2 (Holvorcem)",J2000,5.116737375729997,.9942988827733247,43.09409508267152,107.3755091470014,7.001118645699393,2456956.370461199269,2456966.5,6.9,11.,,,,,,
"     C/2013 UQ4 (Catalina)",J2000,1.080974935574438,.9821535430641831,145.2585720800541,23.31216387401101,317.6623965796692,2456844.459582750274,2456850.5,13.8,6.,,,,,,
"     C/2013 US10 (Catalina)",J2000,.8229694432560084,1.000280111752132,148.8782970590471,340.3587540701534,186.1445801306016,2457342.221640340207,2457349.5,8.4,6.5,,,,,,
"     C/2013 V1 (Boattini)",J2000,1.660846320128432,1.001427041252947,65.3100809339828,48.03465068098152,72.81032519005767,2456768.732914497632,2456699.5,10.9,8.75,,,,,,
"     C/2013 V2 (Borisov)",J2000,3.507922974318053,1.004462309749723,37.84837710715393,94.46254280848652,48.43565604424714,2456944.849462534527,2456891.5,6.6,12.,,,,,,
"     C/2013 V3 (Nevski)",J2000,1.386693935064072,.8909706912478069,32.13452891082039,339.6433628488162,100.9181548214613,2456595.405870956654,2456629.5,15.4,5.75,,,,,,
"     C/2013 V4 (Catalina)",J2000,5.185419335502647,1.002610347872751,67.85444921445716,40.44588127423415,55.62050084194885,2457303.069454649620,2457258.5,6.0,9.25,,,,,,
"     C/2013 V5 (Oukaimeden)",J2000,.6255855185279982,.9987202166667474,154.8854897586862,314.5681259861423,278.6162849540126,2456928.723032749376,2456784.5,10.8,7.25,,,,,,
"     P/2013 W1 (PANSTARRS)",J2000,1.415612858066342,.5938812586743125,4.699497435261886,1.327117721612507,117.8560103321427,2456724.675826002281,2456648.5,18.8,5.75,,,,,,
"     C/2013 W2 (PANSTARRS)",J2000,4.444439223454371,.574706903562746,4.567063284367919,307.1979328070702,179.8427950328569,2457027.757395980645,2457042.5,6.9,13.75,,,,,,
"     C/2013 X1 (PANSTARRS)",J2000,1.314236485860392,1.001026030109369,163.2319318726818,164.4606649991445,130.9548639714141,2457499.228703444174,2457376.5,10.7,4.5,,,,,,
"     C/2013 Y2 (PANSTARRS)",J2000,1.919085233379467,.9912740229678684,29.41474414954199,308.8416426804029,243.4009249184748,2456822.145526231022,2456727.5,9.7,15.,,,,,,
"     P/2013 YG46 (Spacewatch)",J2000,1.815242541572423,.451646452718995,8.219141483471311,232.7965811541767,56.86808472531349,2457773.036995794803,2456686.5,10.6,10.,,,,,,
"     P/2014 A2 (Hill)",J2000,2.074674800357519,.6498341367743001,24.51348041039608,356.2263846074935,106.672023831915,2456593.837884970619,2456676.5,17.0,4.5,,,,,,
"     P/2014 A3 (PANSTARRS)",J2000,3.539169639601032,.240331588519372,13.68905809353488,212.4971927725272,230.4593575647029,2456395.464503848940,2457604.5,15.6,5.,,,,,,
"     C/2014 A4 (SONEAR)",J2000,4.180179913894354,1.000854761348521,121.3599676757322,356.7884135882254,29.72722044157839,2457271.364648459874,2457323.5,9.5,5.75,,,,,,
"     C/2014 A5 (PANSTARRS)",J2000,4.800361280820117,.9603922663171196,31.99332726426806,182.5810872710804,310.1031832444885,2456883.028392240611,2456890.5,5.5,17.75,,,,,,
"     C/2014 AA52 (Catalina)",J2000,2.002638068555632,1.000423887897101,105.2112010947399,292.259253994859,330.493052124626,2457081.140430292845,2456950.5,13.6,4.5,,,,,,
"     C/2014 B1 (Schwartz)",J2000,9.55668049506599,1.003215053943334,28.37552556102198,345.8591432516264,161.3944833029669,2458007.372149662245,2458165.5,6.2,6.5,,,,,,
"     P/2014 C1 (TOTAS)",J2000,1.685731530864317,.4461170657760468,2.679621241568598,23.9985097734569,167.8682338072765,2456645.456145479665,2456698.5,15.6,10.,,,,,,
"     C/2014 C2 (STEREO)",J2000,.5123404929128847,1.0,135.5021633928436,56.07550106725654,283.3471055667167,2456706.745367502425,2456724.5,14.4,9.3,,,,,,
"     C/2014 C3 (NEOWISE)",J2000,1.862025414436991,.9828284207570523,151.784310122964,345.8767951690551,204.4069433022532,2456674.228570623994,2456744.5,15.0,4.5,,,,,,
"     C/2014 E2 (Jacques)",J2000,.6639164806301531,.9990362488564763,156.3927539375293,344.037051387196,56.39159704902931,2456841.014148216673,2456871.5,12.0,6.5,,,,,,
"     C/2014 F1 (Hill)",J2000,3.496337214644849,.9990751795893179,108.2530497678035,8.242942530562066,239.902412867951,2456570.333358191127,2456766.5,13.7,4.5,,,,,,
"     C/2014 F2 (Tenagra)",J2000,4.314459050488524,.9708909557786374,119.0612018614748,86.04114362100347,267.4498087690918,2457024.795167034605,2456875.5,6.9,13.,,,,,,
"     C/2014 F3 (Sheppard-Trujillo)",J2000,5.707273725908409,.644178040168411,6.553589877686059,2.668262280130168,326.8592404663455,2459350.578581423073,2459038.5,14.5,4.5,,,,,,
"     C/2014 G1 (PANSTARRS)",J2000,5.468635919705408,.9947013893104719,165.6402501289197,77.0548588467569,337.9275493368615,2456603.196923957823,2456727.5,7.1,12.5,,,,,,
"     C/2014 G3 (PANSTARRS)",J2000,4.697983289061335,.9156411963638399,155.8245472582966,147.8032193543032,4.542216565203479,2457056.076579058541,2456925.5,6.9,12.75,,,,,,
"     C/2014 H1 (Christensen)",J2000,2.138899189903828,.9848508618876368,99.93593238389384,169.1848488834509,34.70152845884021,2456762.829417395979,2456780.5,14.8,10.,,,,,,
"     C/2014 HU195 (Valdes-TOTAS)",J2000,5.121184062182178,.7659544479580388,5.822083707136079,145.0742672306394,115.7890993247589,2457160.586110243234,2457487.5,9.5,9.5,,,,,,
"     C/2014 J1 (Catalina)",J2000,1.708541491865351,.8023933876862093,159.6964747664906,195.4800264938343,41.94212865338176,2456828.515492635599,2456794.5,16.8,10.,,,,,,
"     P/2014 L2 (NEOWISE)",J2000,2.23454179868563,.6467628123620112,5.184411891277072,182.7779497044684,149.4058430545082,2456853.917329422485,2456905.5,8.6,18.,,,,,,
"     P/2014 L3 (Hill)",J2000,1.853963046049281,.7730941528388678,6.264055830205153,178.6099143280899,115.566369160727,2456837.071508551531,2456858.5,17.2,4.5,,,,,,
"     C/2014 L5 (Lemmon)",J2000,6.203168878614375,1.002643158276895,122.8051339962255,45.61120967844888,35.68347220214331,2456987.878675201856,2456905.5,6.9,11.5,,,,,,
"     C/2014 M1 (PANSTARRS)",J2000,5.5766950335018,1.00235797029927,160.176837769628,336.7421143705524,234.6732805489668,2457261.016099006442,2457175.5,7.2,12.25,,,,,,
