38.498,61.832,19
38.511,61.809,19
38.559,61.809,19
38.649,61.817,19
38.733,61.819,19
38.771,61.805,19
38.803,61.774,19
38.801,61.746,19
38.710,61.717,19
38.693,61.700,19
38.615,61.669,19
38.390,61.664,19
38.360,61.693,19
38.300,61.723,19
38.221,61.716,19
38.058,61.710,19
37.858,61.747,19
37.685,61.771,19
37.562,61.809,19
37.499,61.825,19
37.398,61.820,19
37.361,61.788,19
37.289,61.789,19
37.228,61.828,19
37.186,61.832,19
37.104,61.845,19
37.044,61.838,19
37.035,61.802,19
37.060,61.739,19
37.092,61.703,19
37.125,61.663,19
37.106,61.631,19
37.096,61.606,19
37.079,61.590,19
37.127,61.567,19
37.185,61.520,19
37.206,61.470,19
37.176,61.432,19
37.138,61.386,19
37.082,61.335,19
37.038,61.267,19
37.071,61.201,19
37.091,61.170,19
37.136,61.124,19
37.186,61.093,19
37.215,61.068,19
37.197,61.054,19
37.181,61.035,19
37.182,61.010,19
37.129,61.002,19
37.072,60.977,19
37.038,60.937,19
37.078,60.879,19
37.179,60.843,19
37.298,60.850,19
37.356,60.826,19
37.377,60.796,19
37.407,60.754,19
37.450,60.708,19
37.526,60.691,19
37.619,60.676,19
37.704,60.645,19
37.765,60.620,19
37.806,60.578,19
37.884,60.564,19
37.994,60.557,19
38.052,60.553,19
38.057,60.555,19
38.049,60.580,19
38.023,60.604,19
37.968,60.641,19
38.017,60.652,19
38.086,60.632,19
38.166,60.600,19
38.206,60.564,19
38.174,60.543,19
38.176,60.519,19
38.129,60.535,19
38.096,60.537,19
38.091,60.520,19
38.129,60.477,19
38.201,60.429,19
38.249,60.394,19
38.381,60.386,19
38.573,60.388,19
38.746,60.381,19
38.950,60.377,19
39.107,60.386,19
39.125,60.408,19
39.095,60.463,19
39.069,60.508,19
39.118,60.535,19
39.119,60.573,19
39.068,60.597,19
39.001,60.621,19
38.815,60.668,19
38.680,60.687,19
38.581,60.680,19
38.437,60.667,19
38.291,60.664,19
38.153,60.679,19
38.066,60.705,19
37.935,60.728,19
37.847,60.742,19
37.760,60.747,19
37.711,60.740,19
37.662,60.767,19
37.662,60.806,19
37.649,60.886,19
37.754,60.912,19
37.868,60.971,19
37.911,60.995,19
37.852,61.023,19
37.749,61.068,19
37.670,61.112,19
37.588,61.168,19
37.545,61.214,19
37.566,61.249,19
37.646,61.273,19
37.711,61.256,19
37.814,61.232,19
37.974,61.218,19
38.052,61.223,19
38.153,61.237,19
38.243,61.245,19
38.309,61.211,19
38.400,61.182,19
38.477,61.153,19
38.590,61.145,19
38.678,61.153,19
38.804,61.170,19
38.893,61.161,19
38.963,61.150,19
39.041,61.145,19
39.101,61.120,19
39.082,61.082,19
39.041,61.050,19
39.032,61.013,19
38.973,60.992,19
38.892,60.977,19
38.845,60.959,19
38.797,60.937,19
38.817,60.905,19
38.874,60.892,19
38.992,60.875,19
39.108,60.859,19
39.208,60.839,19
39.267,60.787,19
39.253,60.736,19
39.194,60.702,19
39.127,60.668,19
39.186,60.643,19
39.294,60.623,19
39.447,60.624,19
39.519,60.657,19
39.518,60.709,19
39.510,60.772,19
39.541,60.818,19
39.511,60.871,19
39.501,60.920,19
39.485,60.969,19
39.486,61.007,19
41.843,60.586,20
41.824,60.564,20
41.824,60.539,20
41.843,60.505,20
41.891,60.486,20
41.940,60.464,20
41.978,60.429,20
41.972,60.388,20
41.935,60.322,20
41.899,60.291,20
41.844,60.256,20
41.843,60.214,20
41.864,60.176,20
41.907,60.129,20
41.942,60.105,20
41.970,60.108,20
41.982,60.114,20
42.010,60.114,20
42.036,60.097,20
42.029,60.074,20
42.000,60.055,20
42.021,60.023,20
42.108,59.985,20
42.212,59.957,20
42.317,59.934,20
42.380,59.913,20
42.521,59.889,20
42.644,59.885,20
42.785,59.895,20
42.878,59.898,20
42.962,59.890,20
43.038,59.924,20
43.120,59.913,20
43.214,59.905,20
43.316,59.933,20
43.317,59.965,20
43.291,59.973,20
43.188,59.975,20
43.113,60.008,20
43.066,60.050,20
43.037,60.035,20
43.000,60.035,20
42.934,60.078,20
42.893,60.070,20
42.876,60.093,20
42.934,60.116,20
42.997,60.109,20
43.057,60.176,20
43.119,60.208,20
43.207,60.223,20
43.301,60.238,20
43.369,60.252,20
43.375,60.282,20
43.348,60.313,20
43.303,60.345,20
43.274,60.396,20
43.236,60.454,20
43.273,60.508,20
43.372,60.549,20
43.419,60.538,20
43.472,60.511,20
43.572,60.485,20
43.627,60.483,20
43.663,60.463,20
43.675,60.415,20
43.654,60.381,20
43.622,60.345,20
43.789,60.357,20
43.825,60.400,20
43.863,60.437,20
43.904,60.429,20
43.948,60.404,20
43.950,60.369,20
43.969,60.343,20
43.995,60.304,20
43.984,60.286,20
44.012,60.267,20
44.028,60.234,20
44.029,60.217,20
44.018,60.190,20
43.961,60.164,20
43.943,60.151,20
43.876,60.141,20
43.753,60.137,20
43.695,60.114,20
43.544,60.096,20
43.468,60.101,20
43.403,60.081,20
43.366,60.050,20
43.338,60.016,20
43.383,60.011,20
43.449,60.020,20
43.565,60.026,20
43.668,60.035,20
43.744,60.042,20
43.808,60.062,20
43.837,60.028,20
43.920,60.028,20
44.023,60.042,20
44.109,60.069,20
44.198,60.089,20
44.214,60.110,20
44.236,60.161,20
44.322,60.171,20
44.434,60.170,20
44.499,60.153,20
44.524,60.101,20
44.571,60.069,20
44.665,60.045,20
44.779,60.061,20
44.825,60.046,20
44.898,60.046,20
44.939,60.069,20
44.986,60.096,20
45.063,60.100,20
45.099,60.086,20
45.139,60.092,20
45.234,60.139,20
45.285,60.175,20
45.318,60.218,20
45.283,60.286,20
45.289,60.318,20
45.317,60.364,20
45.387,60.388,20
45.423,60.419,20
45.448,60.452,20
45.473,60.522,20
45.463,60.549,20
45.389,60.580,20
45.342,60.586,20
45.283,60.582,20
45.197,60.573,20
45.131,60.598,20
45.109,60.631,20
45.091,60.689,20
45.041,60.713,20
44.976,60.723,20
44.951,60.752,20
44.935,60.784,20
44.914,60.826,20
44.877,60.859,20
44.815,60.879,20
44.716,60.875,20
44.664,60.859,20
44.628,60.821,20
44.605,60.792,20
44.584,60.785,20
44.556,60.794,20
44.520,60.808,20
44.459,60.795,20
44.400,60.781,20
44.333,60.767,20
44.256,60.725,20
44.234,60.679,20
44.235,60.639,20
44.272,60.623,20
44.239,60.588,20
44.193,60.572,20
44.155,60.549,20
44.153,60.511,20
44.086,60.535,20
44.052,60.564,20
43.992,60.590,20
43.936,60.619,20
43.910,60.639,20
43.935,60.657,20
43.979,60.676,20
44.037,60.708,20
44.066,60.754,20
44.055,60.784,20
44.029,60.812,20
43.933,60.854,20
43.915,60.859,20
43.934,60.846,20
43.922,60.822,20
43.894,60.804,20
43.826,60.800,20
43.761,60.816,20
43.710,60.837,20
43.720,60.854,20
43.733,60.879,20
43.768,60.881,20
43.761,60.893,20
43.720,60.904,20
43.632,60.900,20
43.605,60.870,20
43.567,60.853,20
43.509,60.830,20
43.440,60.802,20
43.382,60.762,20
43.315,60.754,20
43.238,60.740,20
43.190,60.721,20
43.168,60.690,20
43.092,60.665,20
42.997,60.656,20
42.933,60.656,20
42.788,60.645,20
42.670,60.627,20
42.613,60.597,20
42.530,60.574,20
42.454,60.561,20
42.378,60.551,20
42.367,60.557,20
42.386,60.565,20
42.405,60.589,20
42.381,60.620,20
42.305,60.641,20
42.230,60.639,20
42.165,60.623,20
42.148,60.600,20
42.101,60.586,20
42.060,60.603,20
42.040,60.624,20
42.056,60.647,20
42.039,60.667,20
41.970,60.664,20
41.921,60.656,20
41.907,60.641,20
41.874,60.627,20
41.845,60.608,20
57.570,25.451,21
57.619,25.450,21
57.694,25.444,21
57.783,25.467,21
57.890,25.467,21
58.017,25.437,21
58.021,25.457,21
57.931,25.495,21
57.766,25.530,21
57.684,25.574,21
57.642,25.622,21
57.578,25.688,21
57.498,25.681,21
57.429,25.666,21
57.317,25.700,21
57.178,25.758,21
57.100,25.777,21
57.082,25.724,21
57.179,25.718,21
57.254,25.704,21
57.276,25.656,21
57.317,25.588,21
57.358,25.517,21
57.407,25.473,21
57.481,25.451,21
57.550,25.445,21
69.968,25.738,22
69.973,25.724,22
69.984,25.710,22
69.993,25.704,22
70.022,25.698,22
70.047,25.700,22
70.074,25.718,22
70.074,25.738,22
70.065,25.747,22
